id,item,type,cond,region1_rrt,region2_rrt,region3_rrt,region4_rrt
7,9,Subject,sr,365.0,894.0,710.0,389.0
7,5,Object-Subject-Inversion,orsi,466.0,820.0,1019.0,432.0
7,17,Object-Subject-Inversion,orsi,466.0,680.0,330.0,355.0
7,8,Object-Subject-Inversion,orsi,302.0,612.0,286.0,298.0
7,11,Object-Subject-Inversion,orsi,751.0,818.0,464.0,2765.0
7,14,Object-Subject-Inversion,orsi,641.0,970.0,389.0,1405.0
7,15,Subject,sr,279.0,570.0,286.0,285.0
7,4,Object-Topicalized,tor,460.0,748.0,909.0,850.0
7,19,Object-Topicalized,tor,769.0,1648.0,293.0,460.0
7,18,Subject,sr,816.0,776.0,360.0,424.0
7,6,Subject,sr,430.0,719.0,333.0,461.0
7,13,Object-Topicalized,tor,600.0,930.0,465.0,986.0
7,2,Object-Subject-Inversion,orsi,596.0,760.0,539.0,420.0
7,16,Object-Topicalized,tor,561.0,1274.0,467.0,3321.0
7,7,Object-Topicalized,tor,355.0,685.0,471.0,432.0
7,20,Object-Subject-Inversion,orsi,536.0,1771.0,1167.0,373.0
7,3,Subject,sr,715.0,1346.0,326.0,296.0
7,10,Object-Topicalized,tor,335.0,687.0,421.0,455.0
7,1,Object-Topicalized,tor,332.0,496.0,424.0,429.0
8,15,Subject,sr,419.0,644.0,3764.0,346.0
8,8,Object-Subject-Inversion,orsi,1041.0,1130.0,1205.0,222.0
8,3,Subject,sr,214.0,553.0,5501.0,250.0
8,20,Object-Subject-Inversion,orsi,239.0,985.0,3111.0,251.0
8,16,Object-Topicalized,tor,466.0,664.0,6219.0,425.0
8,4,Object-Topicalized,tor,487.0,717.0,5362.0,259.0
8,11,Object-Subject-Inversion,orsi,204.0,1115.0,1714.0,286.0
8,13,Object-Topicalized,tor,262.0,680.0,5036.0,213.0
8,12,Subject,sr,216.0,717.0,211.0,3190.0
8,1,Object-Topicalized,tor,415.0,1363.0,320.0,4144.0
8,10,Object-Topicalized,tor,283.0,1629.0,3105.0,245.0
8,14,Object-Subject-Inversion,orsi,550.0,780.0,216.0,5231.0
8,17,Object-Subject-Inversion,orsi,290.0,1886.0,1165.0,552.0
8,6,Subject,sr,415.0,896.0,3963.0,454.0
8,2,Object-Subject-Inversion,orsi,379.0,893.0,222.0,2087.0
8,7,Object-Topicalized,tor,237.0,1037.0,5921.0,321.0
8,5,Object-Subject-Inversion,orsi,278.0,807.0,2213.0,1490.0
8,9,Subject,sr,460.0,869.0,221.0,1401.0
8,18,Subject,sr,511.0,999.0,3298.0,437.0
8,19,Object-Topicalized,tor,216.0,1644.0,1589.0,1569.0
9,14,Object-Subject-Inversion,orsi,484.0,985.0,471.0,673.0
9,5,Object-Subject-Inversion,orsi,501.0,897.0,679.0,719.0
9,7,Object-Topicalized,tor,524.0,1175.0,2024.0,800.0
9,18,Subject,sr,415.0,912.0,423.0,635.0
9,1,Object-Topicalized,tor,393.0,1094.0,984.0,1019.0
9,8,Object-Subject-Inversion,orsi,490.0,944.0,455.0,689.0
9,20,Object-Subject-Inversion,orsi,438.0,945.0,436.0,875.0
9,11,Object-Subject-Inversion,orsi,520.0,1024.0,584.0,725.0
9,4,Object-Topicalized,tor,436.0,869.0,521.0,649.0
9,3,Subject,sr,414.0,1070.0,489.0,1060.0
9,6,Subject,sr,556.0,1118.0,530.0,665.0
9,12,Subject,sr,566.0,1107.0,548.0,679.0
9,17,Object-Subject-Inversion,orsi,444.0,874.0,530.0,950.0
9,19,Object-Topicalized,tor,560.0,824.0,473.0,1495.0
9,13,Object-Topicalized,tor,471.0,962.0,3044.0,874.0
9,2,Object-Subject-Inversion,orsi,449.0,1155.0,679.0,680.0
9,10,Object-Topicalized,tor,497.0,1283.0,655.0,791.0
9,16,Object-Topicalized,tor,475.0,1549.0,2060.0,584.0
9,9,Subject,sr,508.0,1002.0,646.0,584.0
9,15,Subject,sr,432.0,867.0,617.0,1615.0
10,14,Object-Subject-Inversion,orsi,426.0,961.0,1177.0,484.0
10,13,Object-Topicalized,tor,547.0,992.0,456.0,1404.0
10,16,Object-Topicalized,tor,449.0,2341.0,1640.0,449.0
10,10,Object-Topicalized,tor,359.0,1561.0,1224.0,600.0
10,3,Subject,sr,349.0,1090.0,727.0,378.0
10,7,Object-Topicalized,tor,375.0,1841.0,531.0,2057.0
10,11,Object-Subject-Inversion,orsi,440.0,1233.0,1205.0,540.0
10,9,Subject,sr,480.0,1074.0,877.0,915.0
10,8,Object-Subject-Inversion,orsi,445.0,1508.0,1039.0,409.0
10,6,Subject,sr,364.0,1561.0,612.0,810.0
10,1,Object-Topicalized,tor,380.0,804.0,2064.0,360.0
10,12,Subject,sr,361.0,837.0,911.0,381.0
10,5,Object-Subject-Inversion,orsi,489.0,969.0,2879.0,419.0
10,17,Object-Subject-Inversion,orsi,405.0,828.0,1190.0,375.0
10,18,Subject,sr,474.0,1205.0,854.0,355.0
10,19,Object-Topicalized,tor,402.0,2388.0,1295.0,870.0
10,15,Subject,sr,378.0,1144.0,1819.0,584.0
10,2,Object-Subject-Inversion,orsi,483.0,1119.0,480.0,688.0
10,4,Object-Topicalized,tor,391.0,914.0,7973.0,590.0
10,20,Object-Subject-Inversion,orsi,425.0,1040.0,2090.0,899.0
11,1,Object-Topicalized,tor,333.0,993.0,2884.0,380.0
11,18,Subject,sr,317.0,1558.0,1850.0,661.0
11,14,Object-Subject-Inversion,orsi,316.0,829.0,2290.0,554.0
11,2,Object-Subject-Inversion,orsi,359.0,821.0,523.0,454.0
11,8,Object-Subject-Inversion,orsi,376.0,740.0,384.0,2064.0
11,7,Object-Topicalized,tor,346.0,770.0,864.0,1808.0
11,16,Object-Topicalized,tor,425.0,1032.0,2641.0,860.0
11,20,Object-Subject-Inversion,orsi,371.0,929.0,609.0,479.0
11,11,Object-Subject-Inversion,orsi,275.0,639.0,384.0,2587.0
11,17,Object-Subject-Inversion,orsi,315.0,755.0,4114.0,389.0
11,12,Subject,sr,421.0,1299.0,2667.0,394.0
11,3,Subject,sr,276.0,604.0,291.0,979.0
11,13,Object-Topicalized,tor,234.0,502.0,318.0,2490.0
11,10,Object-Topicalized,tor,444.0,789.0,514.0,550.0
11,15,Subject,sr,382.0,788.0,418.0,421.0
11,5,Object-Subject-Inversion,orsi,316.0,667.0,349.0,629.0
11,19,Object-Topicalized,tor,349.0,784.0,534.0,4699.0
11,9,Subject,sr,452.0,1159.0,1971.0,419.0
11,4,Object-Topicalized,tor,439.0,390.0,739.0,2365.0
11,6,Subject,sr,350.0,679.0,2188.0,389.0
12,5,Object-Subject-Inversion,orsi,470.0,674.0,330.0,495.0
12,11,Object-Subject-Inversion,orsi,246.0,535.0,459.0,584.0
12,4,Object-Topicalized,tor,470.0,600.0,285.0,1629.0
12,16,Object-Topicalized,tor,541.0,596.0,634.0,325.0
12,13,Object-Topicalized,tor,261.0,503.0,465.0,389.0
12,3,Subject,sr,365.0,724.0,348.0,431.0
12,8,Object-Subject-Inversion,orsi,320.0,815.0,320.0,809.0
12,17,Object-Subject-Inversion,orsi,480.0,681.0,228.0,459.0
12,18,Subject,sr,267.0,510.0,246.0,571.0
12,6,Subject,sr,250.0,744.0,949.0,395.0
12,7,Object-Topicalized,tor,279.0,1386.0,583.0,459.0
12,15,Subject,sr,252.0,766.0,327.0,861.0
12,9,Subject,sr,424.0,669.0,250.0,329.0
12,1,Object-Topicalized,tor,230.0,452.0,706.0,297.0
12,19,Object-Topicalized,tor,287.0,509.0,259.0,525.0
12,10,Object-Topicalized,tor,319.0,769.0,355.0,365.0
12,20,Object-Subject-Inversion,orsi,250.0,547.0,320.0,500.0
12,2,Object-Subject-Inversion,orsi,434.0,894.0,504.0,790.0
12,12,Subject,sr,405.0,580.0,325.0,674.0
12,14,Object-Subject-Inversion,orsi,250.0,427.0,951.0,354.0
13,10,Object-Topicalized,tor,249.0,460.0,221.0,208.0
13,17,Object-Subject-Inversion,orsi,256.0,409.0,190.0,215.0
13,6,Subject,sr,259.0,439.0,215.0,223.0
13,13,Object-Topicalized,tor,228.0,414.0,215.0,180.0
13,12,Subject,sr,234.0,518.0,385.0,634.0
13,2,Object-Subject-Inversion,orsi,249.0,470.0,249.0,223.0
13,16,Object-Topicalized,tor,246.0,500.0,247.0,254.0
13,11,Object-Subject-Inversion,orsi,288.0,751.0,285.0,256.0
13,1,Object-Topicalized,tor,292.0,469.0,253.0,592.0
13,3,Subject,sr,245.0,470.0,253.0,290.0
13,9,Subject,sr,287.0,553.0,257.0,247.0
13,5,Object-Subject-Inversion,orsi,317.0,548.0,221.0,247.0
13,4,Object-Topicalized,tor,265.0,724.0,297.0,251.0
13,19,Object-Topicalized,tor,250.0,479.0,226.0,251.0
13,15,Subject,sr,331.0,497.0,249.0,216.0
13,18,Subject,sr,284.0,475.0,254.0,223.0
13,14,Object-Subject-Inversion,orsi,259.0,550.0,288.0,287.0
13,8,Object-Subject-Inversion,orsi,284.0,524.0,292.0,285.0
13,7,Object-Topicalized,tor,286.0,508.0,215.0,239.0
13,20,Object-Subject-Inversion,orsi,281.0,499.0,253.0,255.0
14,17,Object-Subject-Inversion,orsi,401.0,908.0,2075.0,426.0
14,18,Subject,sr,460.0,815.0,1053.0,470.0
14,16,Object-Topicalized,tor,440.0,799.0,1820.0,469.0
14,1,Object-Topicalized,tor,362.0,954.0,1661.0,600.0
14,14,Object-Subject-Inversion,orsi,390.0,1169.0,608.0,406.0
14,13,Object-Topicalized,tor,361.0,693.0,1241.0,537.0
14,11,Object-Subject-Inversion,orsi,388.0,989.0,853.0,926.0
14,9,Subject,sr,332.0,752.0,1625.0,433.0
14,2,Object-Subject-Inversion,orsi,467.0,815.0,1714.0,567.0
14,7,Object-Topicalized,tor,437.0,1279.0,565.0,670.0
14,4,Object-Topicalized,tor,396.0,828.0,779.0,569.0
14,8,Object-Subject-Inversion,orsi,408.0,944.0,460.0,459.0
14,3,Subject,sr,396.0,804.0,425.0,424.0
14,20,Object-Subject-Inversion,orsi,451.0,935.0,355.0,539.0
14,5,Object-Subject-Inversion,orsi,390.0,776.0,424.0,438.0
14,6,Subject,sr,395.0,788.0,371.0,394.0
14,12,Subject,sr,355.0,746.0,1153.0,740.0
14,15,Subject,sr,333.0,702.0,365.0,563.0
14,10,Object-Topicalized,tor,362.0,933.0,641.0,1026.0
14,19,Object-Topicalized,tor,390.0,783.0,1264.0,426.0
15,17,Object-Subject-Inversion,orsi,420.0,865.0,560.0,562.0
15,11,Object-Subject-Inversion,orsi,614.0,1273.0,804.0,627.0
15,3,Subject,sr,424.0,1142.0,700.0,972.0
15,1,Object-Topicalized,tor,542.0,816.0,588.0,494.0
15,18,Subject,sr,417.0,996.0,620.0,584.0
15,13,Object-Topicalized,tor,426.0,1075.0,659.0,751.0
15,16,Object-Topicalized,tor,451.0,1088.0,890.0,947.0
15,7,Object-Topicalized,tor,550.0,1124.0,985.0,1784.0
15,4,Object-Topicalized,tor,385.0,989.0,594.0,632.0
15,6,Subject,sr,414.0,959.0,930.0,574.0
15,2,Object-Subject-Inversion,orsi,436.0,975.0,662.0,583.0
15,8,Object-Subject-Inversion,orsi,622.0,1008.0,567.0,511.0
15,19,Object-Topicalized,tor,424.0,909.0,2129.0,842.0
15,20,Object-Subject-Inversion,orsi,497.0,1019.0,584.0,747.0
15,10,Object-Topicalized,tor,557.0,963.0,579.0,524.0
15,12,Subject,sr,461.0,1020.0,442.0,444.0
15,14,Object-Subject-Inversion,orsi,516.0,1010.0,776.0,637.0
15,9,Subject,sr,424.0,907.0,629.0,1134.0
15,5,Object-Subject-Inversion,orsi,449.0,953.0,584.0,670.0
15,15,Subject,sr,485.0,999.0,394.0,786.0
16,20,Object-Subject-Inversion,orsi,572.0,1290.0,1094.0,1370.0
16,19,Object-Topicalized,tor,434.0,925.0,570.0,6291.0
16,10,Object-Topicalized,tor,472.0,1072.0,6987.0,445.0
16,15,Subject,sr,590.0,985.0,385.0,1427.0
16,9,Subject,sr,306.0,1147.0,357.0,3202.0
16,2,Object-Subject-Inversion,orsi,1396.0,1389.0,758.0,2541.0
16,6,Subject,sr,360.0,1108.0,519.0,1030.0
16,4,Object-Topicalized,tor,569.0,1378.0,1055.0,694.0
16,1,Object-Topicalized,tor,399.0,1135.0,3244.0,480.0
16,14,Object-Subject-Inversion,orsi,475.0,1279.0,3812.0,349.0
16,13,Object-Topicalized,tor,640.0,1643.0,1224.0,5379.0
16,11,Object-Subject-Inversion,orsi,600.0,1323.0,3339.0,414.0
16,16,Object-Topicalized,tor,410.0,1115.0,794.0,1412.0
16,17,Object-Subject-Inversion,orsi,725.0,1458.0,3123.0,519.0
16,3,Subject,sr,470.0,1357.0,811.0,5176.0
16,18,Subject,sr,446.0,1233.0,1776.0,735.0
16,7,Object-Topicalized,tor,439.0,3701.0,4423.0,314.0
16,8,Object-Subject-Inversion,orsi,454.0,1395.0,4340.0,479.0
16,5,Object-Subject-Inversion,orsi,509.0,4487.0,485.0,4959.0
16,12,Subject,sr,434.0,1091.0,494.0,704.0
17,8,Object-Subject-Inversion,orsi,335.0,1457.0,1335.0,1603.0
17,12,Subject,sr,600.0,1264.0,1161.0,554.0
17,7,Object-Topicalized,tor,355.0,643.0,404.0,766.0
17,11,Object-Subject-Inversion,orsi,381.0,1271.0,1216.0,344.0
17,3,Subject,sr,361.0,827.0,1622.0,378.0
17,20,Object-Subject-Inversion,orsi,387.0,697.0,1038.0,302.0
17,14,Object-Subject-Inversion,orsi,472.0,1159.0,3610.0,1157.0
17,9,Subject,sr,474.0,1465.0,1262.0,536.0
17,2,Object-Subject-Inversion,orsi,485.0,2086.0,4964.0,904.0
17,6,Subject,sr,411.0,811.0,646.0,656.0
17,15,Subject,sr,409.0,1025.0,579.0,689.0
17,1,Object-Topicalized,tor,766.0,1174.0,94.0,95.0
17,17,Object-Subject-Inversion,orsi,644.0,1618.0,1137.0,878.0
17,4,Object-Topicalized,tor,805.0,1340.0,945.0,788.0
17,13,Object-Topicalized,tor,774.0,1148.0,472.0,514.0
17,10,Object-Topicalized,tor,400.0,1943.0,1585.0,490.0
17,19,Object-Topicalized,tor,391.0,1124.0,1560.0,319.0
17,16,Object-Topicalized,tor,420.0,1715.0,641.0,1634.0
17,5,Object-Subject-Inversion,orsi,882.0,1225.0,553.0,656.0
17,18,Subject,sr,411.0,994.0,1189.0,500.0
18,18,Subject,sr,361.0,711.0,407.0,415.0
18,9,Subject,sr,349.0,633.0,330.0,350.0
18,6,Subject,sr,340.0,662.0,349.0,391.0
18,4,Object-Topicalized,tor,341.0,712.0,384.0,693.0
18,16,Object-Topicalized,tor,377.0,719.0,374.0,411.0
18,15,Subject,sr,315.0,658.0,304.0,344.0
18,20,Object-Subject-Inversion,orsi,304.0,700.0,373.0,396.0
18,2,Object-Subject-Inversion,orsi,368.0,670.0,326.0,349.0
18,1,Object-Topicalized,tor,309.0,674.0,340.0,379.0
18,12,Subject,sr,339.0,734.0,375.0,384.0
18,17,Object-Subject-Inversion,orsi,364.0,639.0,314.0,384.0
18,8,Object-Subject-Inversion,orsi,373.0,696.0,367.0,354.0
18,10,Object-Topicalized,tor,349.0,713.0,390.0,414.0
18,5,Object-Subject-Inversion,orsi,343.0,699.0,381.0,405.0
18,19,Object-Topicalized,tor,360.0,734.0,342.0,407.0
18,3,Subject,sr,340.0,743.0,387.0,850.0
18,11,Object-Subject-Inversion,orsi,305.0,682.0,310.0,365.0
18,13,Object-Topicalized,tor,314.0,798.0,580.0,389.0
18,14,Object-Subject-Inversion,orsi,389.0,719.0,351.0,368.0
18,7,Object-Topicalized,tor,310.0,670.0,402.0,420.0
19,2,Object-Subject-Inversion,orsi,549.0,1157.0,551.0,573.0
19,19,Object-Topicalized,tor,509.0,920.0,1530.0,448.0
19,20,Object-Subject-Inversion,orsi,464.0,920.0,444.0,450.0
19,17,Object-Subject-Inversion,orsi,454.0,936.0,499.0,495.0
19,11,Object-Subject-Inversion,orsi,396.0,904.0,1074.0,450.0
19,6,Subject,sr,449.0,884.0,504.0,465.0
19,3,Subject,sr,446.0,884.0,460.0,434.0
19,5,Object-Subject-Inversion,orsi,449.0,915.0,469.0,485.0
19,16,Object-Topicalized,tor,477.0,933.0,467.0,477.0
19,12,Subject,sr,403.0,869.0,446.0,474.0
19,13,Object-Topicalized,tor,447.0,933.0,479.0,471.0
19,9,Subject,sr,441.0,865.0,414.0,404.0
19,1,Object-Topicalized,tor,398.0,852.0,1576.0,450.0
19,4,Object-Topicalized,tor,389.0,826.0,409.0,434.0
19,7,Object-Topicalized,tor,409.0,849.0,432.0,1403.0
19,8,Object-Subject-Inversion,orsi,405.0,805.0,414.0,405.0
19,15,Subject,sr,409.0,834.0,451.0,423.0
19,18,Subject,sr,385.0,819.0,912.0,432.0
19,14,Object-Subject-Inversion,orsi,402.0,828.0,3129.0,629.0
19,10,Object-Topicalized,tor,389.0,814.0,404.0,715.0
20,9,Subject,sr,330.0,784.0,319.0,373.0
20,16,Object-Topicalized,tor,365.0,747.0,365.0,391.0
20,4,Object-Topicalized,tor,391.0,647.0,337.0,352.0
20,13,Object-Topicalized,tor,355.0,603.0,289.0,320.0
20,18,Subject,sr,897.0,647.0,320.0,353.0
20,2,Object-Subject-Inversion,orsi,324.0,568.0,284.0,362.0
20,10,Object-Topicalized,tor,318.0,650.0,319.0,425.0
20,6,Subject,sr,318.0,575.0,320.0,332.0
20,1,Object-Topicalized,tor,330.0,660.0,319.0,389.0
20,17,Object-Subject-Inversion,orsi,326.0,579.0,739.0,403.0
20,8,Object-Subject-Inversion,orsi,513.0,685.0,353.0,427.0
20,7,Object-Topicalized,tor,361.0,585.0,318.0,283.0
20,11,Object-Subject-Inversion,orsi,292.0,567.0,290.0,558.0
20,20,Object-Subject-Inversion,orsi,93.0,2540.0,1493.0,387.0
20,5,Object-Subject-Inversion,orsi,495.0,1165.0,437.0,437.0
20,3,Subject,sr,426.0,793.0,408.0,496.0
20,15,Subject,sr,430.0,903.0,357.0,326.0
20,14,Object-Subject-Inversion,orsi,334.0,579.0,283.0,425.0
20,12,Subject,sr,299.0,611.0,362.0,396.0
20,19,Object-Topicalized,tor,355.0,674.0,353.0,296.0
21,3,Subject,sr,388.0,848.0,461.0,466.0
21,16,Object-Topicalized,tor,460.0,953.0,579.0,530.0
21,11,Object-Subject-Inversion,orsi,384.0,814.0,645.0,500.0
21,4,Object-Topicalized,tor,355.0,868.0,466.0,466.0
21,5,Object-Subject-Inversion,orsi,390.0,779.0,459.0,355.0
21,12,Subject,sr,388.0,719.0,483.0,566.0
21,20,Object-Subject-Inversion,orsi,353.0,1059.0,924.0,610.0
21,15,Subject,sr,490.0,1108.0,745.0,437.0
21,17,Object-Subject-Inversion,orsi,437.0,1410.0,462.0,545.0
21,6,Subject,sr,461.0,818.0,769.0,495.0
21,2,Object-Subject-Inversion,orsi,425.0,1350.0,564.0,849.0
21,18,Subject,sr,367.0,866.0,530.0,465.0
21,19,Object-Topicalized,tor,389.0,877.0,599.0,645.0
21,13,Object-Topicalized,tor,423.0,829.0,430.0,459.0
21,7,Object-Topicalized,tor,392.0,728.0,495.0,614.0
21,9,Subject,sr,365.0,826.0,504.0,994.0
21,14,Object-Subject-Inversion,orsi,319.0,811.0,367.0,528.0
21,1,Object-Topicalized,tor,504.0,1032.0,426.0,405.0
21,8,Object-Subject-Inversion,orsi,322.0,770.0,524.0,1439.0
21,10,Object-Topicalized,tor,365.0,1274.0,600.0,629.0
22,4,Object-Topicalized,tor,408.0,834.0,649.0,510.0
22,3,Subject,sr,378.0,874.0,535.0,827.0
22,9,Subject,sr,382.0,1130.0,636.0,530.0
22,2,Object-Subject-Inversion,orsi,484.0,1158.0,576.0,606.0
22,12,Subject,sr,364.0,756.0,554.0,509.0
22,15,Subject,sr,409.0,944.0,704.0,525.0
22,10,Object-Topicalized,tor,572.0,1200.0,1118.0,415.0
22,6,Subject,sr,343.0,763.0,735.0,504.0
22,7,Object-Topicalized,tor,409.0,950.0,1270.0,449.0
22,16,Object-Topicalized,tor,460.0,1228.0,1936.0,500.0
22,19,Object-Topicalized,tor,461.0,764.0,426.0,2288.0
22,11,Object-Subject-Inversion,orsi,449.0,908.0,3224.0,850.0
22,18,Subject,sr,399.0,909.0,709.0,545.0
22,14,Object-Subject-Inversion,orsi,386.0,759.0,1175.0,439.0
22,17,Object-Subject-Inversion,orsi,379.0,1020.0,1825.0,685.0
22,20,Object-Subject-Inversion,orsi,509.0,778.0,3196.0,415.0
22,8,Object-Subject-Inversion,orsi,348.0,1224.0,1704.0,615.0
22,5,Object-Subject-Inversion,orsi,415.0,766.0,1362.0,286.0
22,1,Object-Topicalized,tor,319.0,938.0,519.0,855.0
22,13,Object-Topicalized,tor,379.0,679.0,461.0,1428.0
23,20,Object-Subject-Inversion,orsi,251.0,570.0,244.0,278.0
23,3,Subject,sr,278.0,513.0,285.0,258.0
23,12,Subject,sr,280.0,554.0,280.0,280.0
23,18,Subject,sr,215.0,582.0,281.0,414.0
23,19,Object-Topicalized,tor,286.0,469.0,282.0,280.0
23,11,Object-Subject-Inversion,orsi,277.0,504.0,224.0,227.0
23,6,Subject,sr,248.0,503.0,256.0,250.0
23,5,Object-Subject-Inversion,orsi,257.0,589.0,245.0,245.0
23,14,Object-Subject-Inversion,orsi,280.0,531.0,326.0,281.0
23,4,Object-Topicalized,tor,220.0,469.0,250.0,216.0
23,15,Subject,sr,278.0,599.0,280.0,218.0
23,7,Object-Topicalized,tor,292.0,754.0,230.0,286.0
23,13,Object-Topicalized,tor,281.0,639.0,310.0,289.0
23,16,Object-Topicalized,tor,250.0,784.0,415.0,224.0
23,2,Object-Subject-Inversion,orsi,254.0,467.0,284.0,274.0
23,17,Object-Subject-Inversion,orsi,283.0,583.0,314.0,314.0
23,9,Subject,sr,449.0,829.0,280.0,680.0
23,1,Object-Topicalized,tor,211.0,939.0,110.0,959.0
23,10,Object-Topicalized,tor,340.0,561.0,278.0,254.0
23,8,Object-Subject-Inversion,orsi,315.0,615.0,261.0,257.0
24,13,Object-Topicalized,tor,347.0,1742.0,386.0,588.0
24,5,Object-Subject-Inversion,orsi,490.0,1419.0,3013.0,421.0
24,8,Object-Subject-Inversion,orsi,349.0,1745.0,3321.0,390.0
24,16,Object-Topicalized,tor,454.0,1334.0,1099.0,345.0
24,4,Object-Topicalized,tor,450.0,917.0,945.0,966.0
24,20,Object-Subject-Inversion,orsi,368.0,2784.0,3230.0,314.0
24,12,Subject,sr,346.0,2203.0,394.0,814.0
24,2,Object-Subject-Inversion,orsi,377.0,1288.0,6417.0,308.0
24,9,Subject,sr,314.0,1719.0,1009.0,711.0
24,7,Object-Topicalized,tor,310.0,663.0,4488.0,377.0
24,15,Subject,sr,314.0,1090.0,559.0,2619.0
24,18,Subject,sr,1093.0,840.0,1520.0,444.0
24,6,Subject,sr,364.0,834.0,652.0,4268.0
24,10,Object-Topicalized,tor,418.0,2868.0,319.0,1120.0
24,14,Object-Subject-Inversion,orsi,424.0,1239.0,814.0,685.0
24,19,Object-Topicalized,tor,259.0,874.0,710.0,858.0
24,3,Subject,sr,413.0,840.0,729.0,458.0
24,17,Object-Subject-Inversion,orsi,463.0,1355.0,1973.0,444.0
24,1,Object-Topicalized,tor,502.0,1999.0,5087.0,367.0
24,11,Object-Subject-Inversion,orsi,313.0,723.0,4400.0,419.0
25,12,Subject,sr,455.0,902.0,1446.0,475.0
25,18,Subject,sr,475.0,839.0,446.0,1562.0
25,3,Subject,sr,512.0,1057.0,1355.0,546.0
25,5,Object-Subject-Inversion,orsi,420.0,1170.0,1250.0,489.0
25,19,Object-Topicalized,tor,385.0,1186.0,1295.0,489.0
25,13,Object-Topicalized,tor,593.0,1389.0,521.0,1013.0
25,6,Subject,sr,472.0,961.0,1057.0,575.0
25,20,Object-Subject-Inversion,orsi,582.0,2624.0,1274.0,786.0
25,10,Object-Topicalized,tor,639.0,1803.0,480.0,621.0
25,1,Object-Topicalized,tor,498.0,2584.0,1069.0,485.0
25,14,Object-Subject-Inversion,orsi,455.0,1285.0,1645.0,509.0
25,8,Object-Subject-Inversion,orsi,431.0,1059.0,1245.0,592.0
25,7,Object-Topicalized,tor,506.0,1590.0,1553.0,436.0
25,2,Object-Subject-Inversion,orsi,442.0,1877.0,977.0,543.0
25,16,Object-Topicalized,tor,515.0,1773.0,1153.0,641.0
25,9,Subject,sr,389.0,1194.0,974.0,410.0
25,4,Object-Topicalized,tor,404.0,1361.0,451.0,1605.0
25,17,Object-Subject-Inversion,orsi,339.0,1869.0,1220.0,600.0
25,11,Object-Subject-Inversion,orsi,370.0,1361.0,1144.0,480.0
25,15,Subject,sr,318.0,1210.0,475.0,1025.0
26,10,Object-Topicalized,tor,360.0,915.0,414.0,773.0
26,9,Subject,sr,415.0,816.0,3459.0,480.0
26,15,Subject,sr,414.0,839.0,5045.0,516.0
26,1,Object-Topicalized,tor,396.0,1129.0,6667.0,588.0
26,14,Object-Subject-Inversion,orsi,292.0,774.0,4003.0,314.0
26,8,Object-Subject-Inversion,orsi,419.0,3014.0,3024.0,350.0
26,5,Object-Subject-Inversion,orsi,554.0,1354.0,4906.0,385.0
26,4,Object-Topicalized,tor,384.0,825.0,409.0,5084.0
26,3,Subject,sr,439.0,765.0,1344.0,520.0
26,18,Subject,sr,426.0,922.0,1439.0,395.0
26,12,Subject,sr,550.0,814.0,625.0,2034.0
26,7,Object-Topicalized,tor,447.0,1264.0,1071.0,473.0
26,6,Subject,sr,479.0,1254.0,2415.0,346.0
26,17,Object-Subject-Inversion,orsi,451.0,902.0,351.0,5738.0
26,16,Object-Topicalized,tor,411.0,713.0,1951.0,454.0
26,13,Object-Topicalized,tor,569.0,931.0,10682.0,370.0
26,19,Object-Topicalized,tor,381.0,707.0,360.0,804.0
26,20,Object-Subject-Inversion,orsi,387.0,858.0,930.0,365.0
26,11,Object-Subject-Inversion,orsi,408.0,1678.0,4949.0,362.0
26,2,Object-Subject-Inversion,orsi,444.0,974.0,1108.0,519.0
27,15,Subject,sr,494.0,850.0,1239.0,753.0
27,14,Object-Subject-Inversion,orsi,352.0,782.0,492.0,531.0
27,5,Object-Subject-Inversion,orsi,438.0,1240.0,1201.0,704.0
27,20,Object-Subject-Inversion,orsi,387.0,779.0,536.0,787.0
27,12,Subject,sr,354.0,994.0,403.0,704.0
27,4,Object-Topicalized,tor,344.0,3165.0,2244.0,1549.0
27,10,Object-Topicalized,tor,452.0,1487.0,1793.0,1370.0
27,9,Subject,sr,670.0,1299.0,786.0,2632.0
27,17,Object-Subject-Inversion,orsi,366.0,1433.0,545.0,425.0
27,3,Subject,sr,532.0,1071.0,531.0,1086.0
27,13,Object-Topicalized,tor,604.0,1489.0,787.0,891.0
27,7,Object-Topicalized,tor,354.0,1265.0,1195.0,737.0
27,18,Subject,sr,786.0,998.0,600.0,991.0
27,16,Object-Topicalized,tor,475.0,1504.0,1504.0,926.0
27,19,Object-Topicalized,tor,495.0,798.0,700.0,1574.0
27,1,Object-Topicalized,tor,685.0,1130.0,1368.0,507.0
27,11,Object-Subject-Inversion,orsi,334.0,958.0,358.0,536.0
27,6,Subject,sr,355.0,1265.0,568.0,1016.0
27,2,Object-Subject-Inversion,orsi,370.0,1150.0,459.0,677.0
27,8,Object-Subject-Inversion,orsi,541.0,1030.0,774.0,321.0
28,14,Object-Subject-Inversion,orsi,390.0,904.0,1386.0,564.0
28,1,Object-Topicalized,tor,416.0,845.0,985.0,565.0
28,2,Object-Subject-Inversion,orsi,379.0,758.0,755.0,521.0
28,9,Subject,sr,379.0,790.0,440.0,653.0
28,20,Object-Subject-Inversion,orsi,370.0,952.0,680.0,808.0
28,16,Object-Topicalized,tor,506.0,1067.0,514.0,1217.0
28,11,Object-Subject-Inversion,orsi,359.0,839.0,405.0,719.0
